productid,name,fl_drupallongitude,fl_drupallatitude,statecode,fl_drupaltypeemptyspaceconventional,fl_drupaltypemanagedoffice,fl_drupaltypeservicedoffice,fl_drupalservicesfullyfurnished,new_region
bcf5e46b-458c-e911-a852-000d3a2b2be0,Nieuwewandeling 62,37.067.094,510.553.019,0,False,True,False,False,Ghent
c76b9da0-4f8c-e911-a852-000d3a2b2be0,23 Rue Crepet,48.354.925,457.392.918,0,False,False,True,False,Lyon
c6dce93f-508c-e911-a852-000d3a2b2be0,27 Rue Maurice Flandin,,,1,,,,,Lyon
4fd55380-508c-e911-a852-000d3a2b2be0,3 Place Giovanni da Verrazzano,48.127.249,457.874.777,0,False,False,True,False,Lyon
048863f2-518c-e911-a852-000d3a2b2be0,5 Place Charles Béraudier,,,1,,,,,Lyon
6b4cc330-528c-e911-a852-000d3a2b2be0,93 Rue de la Villette,48.620.429,457.574.577,0,False,False,True,False,Lyon
58fd338e-558c-e911-a852-000d3a2b2be0,1 Boulevard Marius Vivier Merle,,,1,,,,,Lyon
f4fdc90a-568c-e911-a852-000d3a2b2be0,32 Allée de Boutaut,-5.752.154,448.674.483,0,False,False,True,False,Bordeaux
111f5c81-568c-e911-a852-000d3a2b2be0,81 Boulevard Pierre 1er,-5.906.897,448.587.656,0,False,False,True,False,Le Bouscat
b3522bf5-568c-e911-a852-000d3a2b2be0,20 Rue de la Villette,48.615.494,4.576.236,0,False,False,True,False,Lyon
0984dbbe-578c-e911-a852-000d3a2b2be0,21 Avenue Georges Pompidou,48.647.151,457.596.077,0,False,False,True,False,Lyon
44547604-588c-e911-a852-000d3a2b2be0,1 Rue du Commandant Mouchotte,23.603.101,48.741.289,0,False,False,True,False,Orly
caac4fc4-f68c-e911-a852-000d3a2b2be0,193 Rue Marcel Mérieux,48.298.286,457.337.823,0,False,False,True,False,Lyon
c64b78bd-8e8e-e911-a852-000d3a2b2be0,Mainzer Landstraße 166,,,1,,,,,Frankfurt
a3b443ce-9f8e-e911-a852-000d3a2b2be0,Gyroscoopweg 120,,,1,,,,,Amsterdam
829ded8d-ad8e-e911-a852-000d3a2b2be0,8 Rue Pierre Haret,,,1,,,,,Paris
1ee8b161-b18e-e911-a852-000d3a2b2be0,Jungestraße 10,10.0278004,53.5554698,0,True,False,False,False,Hamburg
5d4ac607-7ea8-e911-a856-000d3a2b2be0,NL- Address 1,,,0,,,,,Other
694ac607-7ea8-e911-a856-000d3a2b2be0,NL - Address 2,,,3,,,,,Other
a458f30d-7ea8-e911-a856-000d3a2b2be0,NL - Address 3,,,0,,,,,Other
a858f30d-7ea8-e911-a856-000d3a2b2be0,NL - Address 4,,,0,,,,,Other
9f58f113-7ea8-e911-a856-000d3a2b2be0,NL - Address 5,,,0,,,,,Other
ac58f113-7ea8-e911-a856-000d3a2b2be0,EN - Address 6,,,0,,,,,Other
bec0a81d-84a8-e911-a856-000d3a2b2be0,EN - Address 10,,,0,,,,,Other
5f6b7a39-85a8-e911-a856-000d3a2b2be0,EN - Address 8,,,0,,,,,Other
646b7a39-85a8-e911-a856-000d3a2b2be0,EN - Address 9,,,0,,,,,Other
e4c7d85d-85a8-e911-a856-000d3a2b2be0,EN - Address 7,,,0,,,,,Other
20361201-06aa-e911-a856-000d3a2b2be0,Nieuwe Kerkstraat 26 - 28 HS,,,1,,,,,Amsterdam
51e8e5a5-0aaa-e911-a856-000d3a2b2be0,Rigakade 10,,,1,,,,,Amsterdam
7f83a990-1eaa-e911-a856-000d3a2b2be0,Keizersgracht 174-176,,,1,,,,,Amsterdam
5e76fd69-2caa-e911-a856-000d3a2b2be0,Mendelweg 32,4.4712338,52.1650551,0,False,True,True,False,Leiden
4e768ff5-1bb8-e911-a857-000d3a2b2be0,Meester B.M. Teldersstraat 7,5.8690531,51.9540236,0,False,False,True,False,Arnhem
8258fa6b-00d3-e911-a859-000d3a2b2be0,Weteringschans 128,,,1,,,,,Amsterdam
b488f250-13d3-e911-a859-000d3a2b2be0,Französische Straße 24,13.3904714,52.5146618,0,False,False,True,False,Berlin
d356b9a8-9fd3-e911-a859-000d3a2b2be0,Lindleystraße 8,8.7165604,50.1114881,0,False,False,True,False,Frankfurt
81639116-b2d3-e911-a859-000d3a2b2be0,Heidenkampsweg 58,10.0277537,53.548128,0,False,False,True,False,Hamburg
382b0ef6-94d4-e911-a859-000d3a2b2be0,Hardwareweg 12,5.4123334,52.1743767,1,False,False,True,False,Amersfoort
825ff0bc-9dd4-e911-a859-000d3a2b2be0,Koolhovenlaan 1,,,1,,,,,Schiphol
a12a1770-dfeb-ec11-bb3d-000d3a2b91d9,Rudolfplatz 7,6.9395878,50.9360541,0,False,False,True,True,Cologne
39cb7427-a5ec-ec11-bb3d-000d3a2b91d9,23 Boulevard des Capucines,2.33134,48.8702197,1,False,True,False,True,Paris
315beeef-aaec-ec11-bb3d-000d3a2b91d9,28 Rue Meslay,2.3595581,48.8679657,1,False,False,True,True,Paris
9288ab56-b0ec-ec11-bb3d-000d3a2b91d9,12 Rue de la Chaussée d'Antin,2.3339505,48.8719813,1,False,False,True,True,Paris
b59f3fb1-4ded-ec11-bb3d-000d3a2b91d9,9 Rue du Delta,2.3484183,48.8822354,0,False,False,True,True,Paris
45addd17-55ed-ec11-bb3d-000d3a2b91d9,9 Cour des Petites Écuries,2.352442,48.8725461,0,False,False,True,True,Paris
85e8e70e-85ed-ec11-bb3d-000d3a2b91d9,35 Rue de Monceau,2.3093243,48.8771794,0,False,False,True,True,Paris
c15bf087-1bee-ec11-bb3d-000d3a2b91d9,46 Rue de l'Échiquier,2.3484254,48.8720573,0,False,False,True,True,Paris
21b5492c-21ee-ec11-bb3d-000d3a2b91d9,Gontardstraße 11,,,1,,,,,Berlin
327bb107-32ee-ec11-bb3d-000d3a2b91d9,59 Rue des Petits Champs,2.3344049,48.8671106,0,False,True,False,True,Paris
0bcde689-1ca1-eb11-b1ac-000d3a2bd5c2,Avenue de Tervueren 204,4.4138145,50.8365767,0,False,False,True,False,Woluwe-Saint-Pierre
09594203-3fa3-eb11-b1ac-000d3a2bd5c2,Am Sandtorkai 26/27,9.9923733,53.5434273,0,False,False,True,False,Hamburg
6adc5f03-47a3-eb11-b1ac-000d3a2bd5c2,Bruistensingel 500,5.3339644,51.7167598,0,False,False,True,False,s-Hertogenbosch
42c2415f-f0a0-eb11-b1ac-000d3a2bd653,Knorrestraße 5,10.0144299,53.5587127,0,False,False,True,False,Hamburg
bca1175b-f2a0-eb11-b1ac-000d3a2bd653,Kurfürstendamm 167,13.30842,52.4997718,0,False,False,True,False,Berlin
43cd213a-aba1-eb11-b1ac-000d3a2bd653,Hauptstraße 151,13.3587098,52.488253,0,False,False,True,False,Berlin
